protocol_type_encoded,service_encoded,logged_in,count,srv_count,dst_host_count,temp0,dst_host_same_src_port_rate
2,10,0,21,99,255,0,0.0
2,10,0,31,109,255,0,0.0
2,10,0,41,119,255,0,0.0
2,10,0,51,129,255,0,0.0
2,10,0,61,139,255,0,0.0
2,10,0,71,149,255,0,0.0
2,10,0,1,3,255,0,0.0
2,10,0,9,89,255,0,0.0
2,10,0,19,99,255,0,0.0
2,10,0,29,109,255,0,0.0
2,10,0,39,119,255,0,0.0
2,10,0,49,129,255,0,0.0
2,10,0,59,139,255,0,0.0
2,10,0,69,149,255,0,0.0
2,10,0,79,159,255,0,0.0
2,10,0,7,27,255,0,0.0
2,10,0,17,37,255,0,0.0
2,38,0,1,1,255,0,0.01
2,10,0,1,1,255,0,0.0
2,10,0,3,2,255,0,0.0
2,38,0,1,1,255,0,0.07
2,10,0,1,1,255,0,0.0
2,38,0,1,1,255,0,0.09
2,38,0,1,1,255,0,0.09
2,10,0,1,1,1,0,1.0
2,10,0,1,1,11,0,1.0
2,10,0,1,1,21,0,1.0
2,10,0,3,3,31,0,1.0
2,10,0,5,5,41,0,1.0
2,10,0,15,15,51,0,1.0
2,10,0,1,2,61,0,1.0
2,10,0,1,1,71,0,1.0
2,10,0,2,2,81,0,1.0
2,10,0,3,6,91,0,1.0
2,10,0,13,16,101,0,1.0
2,10,0,23,26,111,0,1.0
2,10,0,33,36,121,0,1.0
2,10,0,43,46,131,0,1.0
2,10,0,53,56,141,0,1.0
2,10,0,63,66,151,0,1.0
2,10,0,73,76,161,0,1.0
2,10,0,3,3,171,0,1.0
2,10,0,1,2,181,0,1.0
0,13,0,1,1,2,0,1.0
0,13,0,1,1,12,0,1.0
0,13,0,1,1,22,0,1.0
0,13,0,1,1,32,0,1.0
0,13,0,1,1,42,0,1.0
0,13,0,1,1,52,0,1.0
2,38,0,1,1,2,0,1.0
2,38,0,1,1,12,0,1.0
2,38,0,1,1,22,0,1.0
2,38,0,1,1,32,0,1.0
2,38,0,1,1,42,0,1.0
2,38,0,1,2,52,0,1.0
1,21,1,1,1,1,0,1.0
1,21,1,11,11,11,0,0.09
1,21,1,21,21,21,0,0.05
1,21,1,7,7,7,0,0.14
1,21,1,1,1,1,0,1.0
1,21,1,11,11,11,0,0.09
1,21,1,1,1,1,0,1.0
1,21,1,11,11,11,0,0.09
1,21,1,4,4,21,0,0.05
1,21,1,7,7,31,0,0.03
1,21,1,1,1,41,0,0.02
1,21,1,4,4,51,0,0.02
1,21,1,4,4,61,0,0.02
1,21,1,5,23,71,0,0.01
1,21,1,2,2,2,0,0.5
1,21,1,12,12,12,0,0.08
1,21,1,7,9,7,0,0.14
1,21,1,5,6,17,0,0.06
1,21,1,15,17,27,0,0.04
1,21,1,6,7,6,0,0.17
1,21,1,16,17,16,0,0.06
1,21,1,4,5,26,0,0.04
1,21,1,14,15,36,0,0.03
1,21,1,3,7,46,0,0.02
1,21,1,13,14,56,0,0.02
1,21,1,3,3,66,0,0.02
1,21,1,13,14,76,0,0.01
1,21,1,1,1,86,0,0.01
1,21,1,11,12,96,0,0.01
1,21,1,21,22,106,0,0.01
1,21,1,9,10,116,0,0.01
1,21,1,19,20,126,0,0.01
1,21,1,8,8,136,0,0.01
1,21,1,18,18,146,0,0.01
1,21,1,28,29,156,0,0.01
1,21,1,10,22,10,0,0.1
1,21,1,8,8,8,0,0.12
1,21,1,18,18,18,0,0.06
1,21,1,1,1,28,0,0.07
1,21,1,11,17,38,0,0.03
1,21,1,21,33,48,0,0.02
1,21,1,1,1,1,0,1.0
1,21,1,5,5,11,0,0.09
1,21,1,1,2,21,0,0.05
1,21,1,6,6,31,0,0.03
1,21,1,1,1,41,0,0.02
1,21,1,5,5,51,0,0.02
1,21,1,6,6,6,0,0.17
1,21,1,16,16,16,0,0.06
1,21,1,3,4,26,0,0.04
1,21,1,13,14,36,0,0.03
1,21,1,23,24,46,0,0.02
1,21,1,10,10,10,0,0.1
1,21,1,10,11,20,0,0.05
1,21,1,7,8,8,0,0.12
1,21,1,5,5,5,0,0.2
1,21,1,15,15,15,0,0.07
1,21,1,25,25,25,0,0.04
1,21,1,35,35,35,0,0.03
1,21,1,3,3,45,0,0.02
1,21,1,13,13,55,0,0.02
1,21,1,23,24,65,0,0.02
1,21,1,33,34,75,0,0.01
1,21,1,43,44,85,0,0.01
1,21,1,53,54,95,0,0.01
1,21,1,8,18,105,0,0.01
1,21,1,18,28,115,0,0.01
1,21,1,28,28,125,0,0.01
1,21,1,1,1,5,0,0.2
1,21,1,6,6,9,0,0.11
1,21,1,6,6,19,0,0.05
1,21,1,6,6,6,0,0.17
1,21,1,16,16,16,0,0.06
1,21,1,6,8,26,0,0.04
1,21,1,4,4,36,0,0.03
1,21,1,14,14,46,0,0.02
1,21,1,4,4,56,0,0.02
1,21,1,2,2,2,0,0.5
1,21,1,2,2,12,0,0.08
1,21,1,2,3,22,0,0.05
1,21,1,10,22,32,0,0.03
1,21,1,1,1,42,0,0.02
1,21,1,10,34,10,0,0.1
1,21,1,4,4,20,0,0.05
1,21,1,14,14,30,0,0.03
1,21,1,1,1,40,0,0.03
1,21,1,11,11,50,0,0.02
1,21,1,21,21,60,0,0.02
1,21,1,7,7,70,0,0.01
1,21,1,17,17,80,0,0.01
1,21,1,5,5,90,0,0.01
1,21,1,15,15,100,0,0.01
1,21,1,9,9,110,0,0.01
1,21,1,19,19,120,0,0.01
1,21,1,6,11,130,0,0.01
1,21,1,16,33,140,0,0.01
1,21,1,26,72,150,0,0.01
1,21,1,9,9,160,0,0.01
1,21,1,19,25,170,0,0.01
1,21,1,10,10,180,0,0.01
1,21,1,5,5,190,0,0.01
1,21,1,15,15,200,0,0.0
1,21,1,10,19,210,0,0.0
1,21,1,4,4,220,0,0.0
1,21,1,14,14,230,0,0.0
1,21,1,5,5,240,0,0.0
1,21,1,15,15,250,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,19,19,255,0,0.0
1,21,1,6,7,255,0,0.0
1,21,1,16,17,255,0,0.0
1,21,1,26,27,255,0,0.0
1,21,1,8,8,255,0,0.0
1,21,1,18,18,255,0,0.0
1,21,1,8,8,255,0,0.01
1,21,1,2,2,255,0,0.0
1,21,1,12,12,255,0,0.0
1,21,1,6,24,255,0,0.0
1,21,1,16,34,255,0,0.0
1,21,1,10,10,255,0,0.0
1,21,1,20,20,255,0,0.0
1,21,1,7,7,255,0,0.0
1,21,1,17,17,255,0,0.0
1,21,1,27,28,255,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,19,19,255,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,3,3,255,0,0.0
1,21,1,13,15,255,0,0.0
1,21,1,2,41,7,0,0.14
1,21,1,1,1,17,0,0.06
1,21,1,6,6,27,0,0.04
1,21,1,5,7,5,0,0.2
1,21,1,15,17,15,0,0.07
1,21,1,6,6,6,0,0.17
1,21,1,1,1,16,0,0.06
1,21,1,11,11,26,0,0.04
1,21,1,6,6,36,0,0.03
1,21,1,1,1,1,0,1.0
1,21,1,3,3,11,0,0.09
1,21,1,7,9,21,0,0.05
1,21,1,3,3,31,0,0.03
1,21,1,5,5,41,0,0.02
1,21,1,3,3,3,0,0.33
1,21,1,1,1,1,0,1.0
1,21,1,11,11,11,0,0.09
1,21,1,21,21,21,0,0.05
1,21,1,4,4,4,0,0.25
1,21,1,14,14,14,0,0.07
1,21,1,1,13,24,0,0.04
1,21,1,1,1,34,0,0.03
1,21,1,11,11,44,0,0.02
1,21,1,21,21,54,0,0.02
1,21,1,8,8,64,0,0.02
1,21,1,8,8,74,0,0.01
1,21,1,18,18,84,0,0.01
1,21,1,5,5,94,0,0.01
1,21,1,5,5,104,0,0.01
1,21,1,15,15,114,0,0.01
1,21,1,2,2,124,0,0.01
1,21,1,2,15,134,0,0.01
1,21,1,12,12,144,0,0.01
1,21,1,22,22,154,0,0.01
1,21,1,9,9,164,0,0.01
1,16,0,1,1,9,0,0.11
1,47,1,1,1,19,0,0.05
1,18,1,2,3,29,0,0.34
1,18,1,3,3,39,0,0.49
1,18,1,13,13,49,0,0.59
1,18,1,23,23,59,0,0.66
1,47,1,1,1,69,0,0.01
2,10,0,1,2,79,0,0.06
1,47,1,1,1,89,0,0.01
1,47,1,2,2,99,0,0.01
1,47,1,2,2,109,0,0.01
1,18,1,1,1,119,0,0.34
1,41,1,1,1,129,0,0.01
2,10,0,1,3,139,0,0.12
2,10,0,1,2,149,0,0.17
1,18,1,2,2,159,0,0.33
1,18,1,10,10,169,0,0.37
1,18,1,20,20,179,0,0.4
1,47,1,1,1,189,0,0.01
1,2,1,1,1,1,0,1.0
1,18,1,3,3,11,0,0.82
1,47,1,2,1,21,0,0.05
1,16,0,1,1,31,0,0.03
1,18,1,2,2,41,0,0.49
1,47,1,2,1,51,0,0.02
1,47,1,1,1,61,0,0.02
1,47,1,1,1,71,0,0.01
1,47,1,1,1,81,0,0.01
1,47,1,1,1,91,0,0.01
1,18,1,1,3,101,0,0.25
1,18,1,9,9,111,0,0.32
1,47,1,1,1,121,0,0.01
1,47,1,2,1,131,0,0.01
1,2,1,1,1,141,0,0.01
2,10,0,1,5,151,0,0.09
1,47,1,1,2,161,0,0.01
1,47,1,1,1,171,0,0.01
2,10,0,1,1,181,0,0.12
1,16,0,1,1,191,0,0.01
1,47,1,1,1,201,0,0.0
1,47,1,2,1,211,0,0.0
1,21,1,6,6,6,0,0.17
1,21,1,16,16,16,0,0.06
1,21,1,1,1,1,0,1.0
1,21,1,1,1,1,0,1.0
1,47,1,1,4,1,0,1.0
1,16,0,1,1,11,0,0.09
1,47,1,1,1,21,0,0.05
1,47,1,1,1,31,0,0.03
1,18,1,2,2,41,0,0.2
1,18,1,1,1,51,0,0.27
1,47,1,1,2,61,0,0.02
1,47,1,1,2,71,0,0.01
1,18,1,4,6,81,0,0.33
1,47,1,1,3,91,0,0.01
1,16,0,1,1,101,0,0.01
1,47,1,1,3,111,0,0.01
1,47,1,1,1,121,0,0.01
1,47,1,2,2,131,0,0.01
1,47,1,1,1,141,0,0.01
1,21,1,1,20,1,0,1.0
1,21,1,5,44,11,0,0.09
1,21,1,7,46,7,0,0.14
1,21,1,6,6,17,0,0.06
1,21,1,5,5,27,0,0.04
1,47,1,1,1,1,0,1.0
1,47,1,1,1,11,0,0.09
1,47,1,1,1,21,0,0.05
1,47,1,1,1,31,0,0.03
1,47,1,1,1,41,0,0.02
1,18,1,2,2,51,0,0.16
1,18,1,12,12,61,0,0.3
1,18,1,2,2,71,0,0.38
1,18,1,9,9,81,0,0.46
1,47,1,1,1,91,0,0.01
1,47,1,1,2,101,0,0.01
1,47,1,1,1,111,0,0.01
1,47,1,1,1,121,0,0.01
1,47,1,1,2,131,0,0.01
1,47,1,1,1,141,0,0.01
1,16,0,1,1,151,0,0.01
1,47,1,1,2,161,0,0.01
1,47,1,1,1,171,0,0.01
1,47,1,1,1,181,0,0.01
1,47,1,1,1,191,0,0.01
1,47,1,1,1,201,0,0.0
1,47,1,1,2,10,0,0.1
1,47,1,1,1,20,0,0.05
1,18,1,3,2,30,0,0.43
1,16,0,1,1,40,0,0.03
1,47,1,1,1,50,0,0.02
1,18,1,2,2,60,0,0.3
1,47,1,1,2,70,0,0.01
1,47,1,1,1,80,0,0.01
1,47,1,1,1,90,0,0.01
1,47,1,1,1,100,0,0.01
1,18,1,2,2,110,0,0.28
1,47,1,1,1,120,0,0.01
1,47,1,1,1,130,0,0.01
1,47,1,1,2,140,0,0.01
1,18,1,1,1,150,0,0.29
1,18,1,6,6,160,0,0.31
1,18,1,1,1,170,0,0.33
1,18,1,5,5,180,0,0.37
1,18,1,15,15,190,0,0.4
1,47,1,1,1,9,0,0.11
1,47,1,1,2,19,0,0.05
1,47,1,1,2,29,0,0.03
1,18,1,2,2,39,0,0.05
1,18,1,6,6,49,0,0.24
1,47,1,1,1,59,0,0.02
1,47,1,1,1,69,0,0.01
1,47,1,1,1,79,0,0.01
1,47,1,1,1,89,0,0.01
1,47,1,1,2,99,0,0.01
1,41,1,1,1,1,0,1.0
1,47,1,2,1,11,0,0.09
1,18,1,2,2,21,0,0.29
1,18,1,6,6,31,0,0.52
1,2,1,1,1,41,0,0.02
1,47,1,1,2,51,0,0.02
1,18,1,2,2,61,0,0.54
1,18,1,9,9,71,0,0.61
1,18,1,19,19,81,0,0.65
1,47,1,2,1,91,0,0.01
1,18,1,1,1,101,0,0.61
2,10,0,1,2,111,0,0.06
1,47,1,1,1,121,0,0.01
1,47,1,2,3,131,0,0.01
1,47,1,1,2,141,0,0.01
1,47,1,1,1,151,0,0.01
1,47,1,1,2,161,0,0.01
2,10,0,1,2,171,0,0.12
0,12,0,1,1,181,0,0.01
1,47,1,1,3,191,0,0.01
1,18,1,1,1,201,0,0.33
1,47,1,1,1,211,0,0.0
1,47,1,1,1,6,0,0.17
1,47,1,2,1,16,0,0.06
1,47,1,1,1,26,0,0.04
1,47,1,1,1,36,0,0.03
1,17,1,1,1,46,0,0.02
1,47,1,1,1,56,0,0.02
2,10,0,1,1,66,0,0.08
1,47,1,1,1,76,0,0.01
1,17,1,1,2,86,0,0.01
1,18,1,2,2,96,0,0.04
1,18,1,8,7,106,0,0.12
1,18,1,18,17,116,0,0.2
1,18,1,2,2,126,0,0.22
1,17,1,1,1,136,0,0.01
1,47,1,1,2,146,0,0.01
1,17,1,1,1,156,0,0.01
1,47,1,1,3,166,0,0.01
1,47,1,2,2,176,0,0.01
2,10,0,1,2,186,0,0.09
2,10,0,1,2,196,0,0.12
1,18,1,1,1,206,0,0.19
1,47,1,1,4,216,0,0.0
1,18,1,2,2,226,0,0.19
1,21,1,9,9,9,0,0.11
1,21,1,19,19,19,0,0.05
1,21,1,2,2,29,0,0.03
1,21,1,12,12,39,0,0.03
1,21,1,22,22,49,0,0.02
1,21,1,5,5,5,0,0.2
1,21,1,6,6,6,0,0.17
1,21,1,1,10,16,0,0.06
1,21,1,11,11,26,0,0.04
1,21,1,4,17,4,0,0.25
1,21,1,1,1,14,0,0.07
1,21,1,1,1,24,0,0.04
1,21,1,11,11,34,0,0.03
1,21,1,10,10,44,0,0.02
1,21,1,4,15,54,0,0.02
1,21,1,5,5,64,0,0.02
1,21,1,2,2,74,0,0.01
1,21,1,2,2,84,0,0.01
1,21,1,1,5,94,0,0.01
1,21,1,11,19,104,0,0.01
1,21,1,1,1,114,0,0.01
1,21,1,4,4,4,0,0.25
1,21,1,1,37,14,0,0.07
1,21,1,7,10,24,0,0.04
1,21,1,4,24,34,0,0.03
1,21,1,7,9,44,0,0.02
1,21,1,4,5,54,0,0.02
1,21,1,1,1,64,0,0.02
1,21,1,1,4,74,0,0.01
1,21,1,10,10,10,0,0.1
1,21,1,20,20,20,0,0.05
1,21,1,30,30,30,0,0.03
1,21,1,6,6,6,0,0.17
1,21,1,16,16,16,0,0.06
1,21,1,6,7,26,0,0.04
1,21,1,16,17,36,0,0.03
1,21,1,6,6,46,0,0.02
1,21,1,16,16,56,0,0.02
1,21,1,6,7,6,0,0.17
1,21,1,5,5,5,0,0.2
1,21,1,3,3,15,0,0.07
1,21,1,5,9,25,0,0.04
1,21,1,2,2,5,0,0.2
1,21,1,3,3,15,0,0.07
1,21,1,2,2,6,0,0.17
1,21,1,4,4,16,0,0.06
1,21,1,10,13,10,0,0.1
1,21,1,10,12,20,0,0.05
1,21,1,10,13,30,0,0.03
1,21,1,10,10,10,0,0.1
1,21,1,7,7,20,0,0.05
1,21,1,4,12,30,0,0.03
1,21,1,1,1,1,0,1.0
1,21,1,4,5,11,0,0.09
1,21,1,4,8,4,0,0.25
1,21,1,1,1,1,0,1.0
1,21,1,11,11,11,0,0.09
1,21,1,2,2,8,0,0.12
1,21,1,2,2,18,0,0.06
1,21,1,4,4,28,0,0.04
1,21,1,6,10,38,0,0.03
1,21,1,8,8,8,0,0.12
1,21,1,4,4,4,0,0.25
1,21,1,14,14,14,0,0.07
1,21,1,24,24,24,0,0.04
1,21,1,3,3,3,0,0.33
1,21,1,3,4,13,0,0.08
1,21,1,2,3,23,0,0.04
1,21,1,3,4,33,0,0.03
1,21,1,9,9,9,0,0.11
1,21,1,1,1,19,0,0.05
1,21,1,11,11,29,0,0.03
1,21,1,21,21,39,0,0.03
1,21,1,7,7,49,0,0.02
1,21,1,17,17,59,0,0.02
1,21,1,9,9,69,0,0.01
1,21,1,1,1,79,0,0.01
1,21,1,11,11,89,0,0.01
1,21,1,21,21,99,0,0.01
1,21,1,7,7,109,0,0.01
1,21,1,17,17,119,0,0.01
1,21,1,3,3,3,0,0.33
1,21,1,3,3,13,0,0.08
1,21,1,3,3,23,0,0.04
1,21,1,1,1,1,0,1.0
1,21,1,3,3,3,0,0.33
1,21,1,5,5,5,0,0.2
1,21,1,5,5,15,0,0.07
1,21,1,6,6,6,0,0.17
1,21,1,16,16,16,0,0.06
1,21,1,47,47,7,0,0.14
1,21,1,57,57,17,0,0.06
1,21,1,67,67,27,0,0.04
1,21,1,1,3,37,0,0.03
1,21,1,11,32,47,0,0.02
1,21,1,21,53,57,0,0.02
1,21,1,1,2,67,0,0.01
1,21,1,11,14,77,0,0.01
1,21,1,21,24,87,0,0.01
1,21,1,1,9,97,0,0.01
1,21,1,11,36,107,0,0.01
1,21,1,21,46,117,0,0.01
1,21,1,31,56,127,0,0.01
1,21,1,4,4,137,0,0.01
1,21,1,14,15,147,0,0.01
1,21,1,24,35,157,0,0.01
1,21,1,6,6,167,0,0.01
1,21,1,16,16,177,0,0.01
1,21,1,26,26,187,0,0.01
1,21,1,6,6,197,0,0.01
1,21,1,16,16,207,0,0.0
1,21,1,9,9,217,0,0.0
1,21,1,2,2,227,0,0.0
1,21,1,12,12,237,0,0.0
1,21,1,5,5,247,0,0.0
1,21,1,15,15,255,0,0.0
1,21,1,8,8,255,0,0.0
1,21,1,18,18,255,0,0.0
1,21,1,28,28,255,0,0.0
1,21,1,8,8,255,0,0.0
1,21,1,18,18,255,0,0.0
1,21,1,28,28,255,0,0.0
1,21,1,8,16,255,0,0.0
1,21,1,18,39,255,0,0.0
1,21,1,28,65,255,0,0.0
1,21,1,8,8,255,0,0.0
1,21,1,18,18,255,0,0.0
1,21,1,28,28,255,0,0.0
1,21,1,8,8,255,0,0.0
1,21,1,7,7,255,0,0.0
1,21,1,17,17,255,0,0.0
1,21,1,27,27,255,0,0.0
1,21,1,7,7,255,0,0.0
1,21,1,5,5,255,0,0.0
1,21,1,15,15,255,0,0.0
1,21,1,25,25,255,0,0.0
1,21,1,7,32,255,0,0.0
1,21,1,17,42,255,0,0.0
1,21,1,27,27,255,0,0.0
1,21,1,10,14,255,0,0.0
1,21,1,20,24,255,0,0.0
1,21,1,30,30,255,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,19,19,255,0,0.0
1,21,1,29,29,255,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,19,19,255,0,0.0
1,21,1,29,29,255,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,19,19,255,0,0.0
1,21,1,29,29,255,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,19,19,255,0,0.0
1,21,1,28,28,255,0,0.0
1,21,1,2,2,255,0,0.0
1,21,1,12,12,255,0,0.0
1,21,1,22,22,255,0,0.0
1,21,1,4,5,255,0,0.0
1,21,1,5,15,255,0,0.0
1,21,1,15,25,255,0,0.0
1,21,1,25,35,255,0,0.0
1,21,1,5,5,255,0,0.0
1,21,1,15,15,255,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,7,7,255,0,0.0
1,21,1,17,17,255,0,0.0
1,21,1,27,27,255,0,0.0
1,21,1,7,7,255,0,0.0
1,21,1,17,17,255,0,0.0
1,21,1,10,10,255,0,0.0
1,21,1,3,31,255,0,0.0
1,21,1,13,41,255,0,0.0
1,21,1,6,6,255,0,0.0
1,21,1,16,16,255,0,0.0
1,21,1,9,10,255,0,0.0
1,21,1,19,20,255,0,0.0
1,21,1,29,30,255,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,19,21,255,0,0.0
1,21,1,29,59,255,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,19,19,255,0,0.0
1,21,1,29,29,255,0,0.0
1,21,1,6,6,255,0,0.0
1,21,1,16,16,255,0,0.0
1,21,1,26,26,255,0,0.0
1,21,1,4,5,255,0,0.0
1,21,1,14,15,255,0,0.0
1,21,1,24,24,255,0,0.0
1,21,1,4,7,255,0,0.0
1,21,1,1,5,255,0,0.0
1,21,1,11,11,255,0,0.0
1,21,1,21,21,255,0,0.0
1,21,1,1,1,255,0,0.0
1,21,1,11,11,255,0,0.0
1,21,1,21,21,255,0,0.0
1,21,1,1,1,255,0,0.0
1,21,1,11,11,255,0,0.0
1,21,1,21,21,255,0,0.0
1,21,1,1,1,255,0,0.0
1,21,1,11,11,255,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,19,19,255,0,0.0
1,21,1,29,29,255,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,19,19,255,0,0.0
1,21,1,29,29,255,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,19,19,255,0,0.0
1,21,1,29,29,255,0,0.0
1,21,1,39,39,255,0,0.0
1,21,1,7,7,255,0,0.0
1,21,1,17,17,255,0,0.0
1,21,1,27,27,255,0,0.0
1,21,1,7,14,255,0,0.0
1,21,1,2,2,255,0,0.0
1,21,1,3,3,255,0,0.0
1,21,1,7,7,255,0,0.0
1,21,1,17,17,255,0,0.0
1,21,1,10,10,255,0,0.0
1,21,1,20,20,255,0,0.0
1,21,1,30,30,255,0,0.0
1,21,1,10,10,255,0,0.0
1,21,1,20,20,255,0,0.0
1,21,1,30,30,255,0,0.0
1,21,1,10,10,255,0,0.0
1,21,1,20,20,255,0,0.0
1,21,1,30,30,255,0,0.0
1,21,1,1,1,255,0,0.0
1,21,1,11,11,255,0,0.0
1,21,1,21,21,255,0,0.0
1,21,1,1,1,255,0,0.0
1,21,1,11,11,255,0,0.0
1,21,1,21,21,255,0,0.0
1,21,1,1,1,255,0,0.0
1,21,1,11,11,255,0,0.0
1,21,1,21,21,255,0,0.0
1,21,1,31,31,255,0,0.0
1,21,1,9,35,255,0,0.0
1,21,1,19,35,255,0,0.0
1,21,1,29,45,255,0,0.0
1,21,1,9,28,255,0,0.0
1,21,1,19,32,255,0,0.0
1,21,1,29,42,255,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,12,12,255,0,0.0
1,21,1,16,44,255,0,0.0
1,21,1,25,53,255,0,0.0
1,21,1,3,10,255,0,0.0
1,21,1,12,12,255,0,0.0
1,21,1,22,22,255,0,0.0
1,21,1,2,2,255,0,0.0
1,21,1,4,4,255,0,0.0
1,21,1,13,13,255,0,0.0
1,21,1,8,8,255,0,0.0
1,21,1,1,1,255,0,0.0
1,21,1,10,10,255,0,0.0
1,21,1,24,24,255,0,0.0
1,21,1,4,4,255,0,0.0
1,21,1,14,14,255,0,0.0
1,21,1,7,16,255,0,0.0
1,21,1,17,26,255,0,0.0
1,21,1,10,10,255,0,0.0
1,21,1,3,3,255,0,0.0
1,21,1,13,13,255,0,0.0
1,21,1,6,19,255,0,0.0
1,21,1,16,35,255,0,0.0
1,21,1,26,45,255,0,0.0
1,21,1,24,24,255,0,0.0
1,21,1,34,34,255,0,0.0
1,21,1,44,44,255,0,0.0
1,21,1,3,3,255,0,0.0
1,21,1,13,13,255,0,0.0
1,21,1,23,23,255,0,0.0
1,21,1,1,1,255,0,0.0
1,21,1,11,11,255,0,0.0
1,21,1,21,21,255,0,0.0
1,21,1,30,30,255,0,0.0
1,21,1,18,18,255,0,0.0
1,21,1,8,8,255,0,0.0
1,21,1,1,1,255,0,0.0
1,21,1,11,11,255,0,0.0
1,21,1,4,15,255,0,0.0
1,21,1,14,25,255,0,0.0
1,21,1,24,35,255,0,0.0
1,21,1,4,5,255,0,0.0
1,21,1,7,7,255,0,0.0
1,21,1,5,5,255,0,0.0
1,21,1,15,16,255,0,0.0
1,21,1,7,11,255,0,0.0
1,21,1,8,12,255,0,0.0
1,21,1,18,23,255,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,19,19,255,0,0.0
1,21,1,29,29,255,0,0.0
1,21,1,39,39,255,0,0.0
1,21,1,49,49,255,0,0.0
1,21,1,57,57,255,0,0.0
1,21,1,7,7,255,0,0.0
1,21,1,17,17,255,0,0.0
1,21,1,27,27,255,0,0.0
1,21,1,7,29,255,0,0.0
1,21,1,17,41,255,0,0.0
1,21,1,10,10,255,0,0.0
1,21,1,3,23,255,0,0.0
1,21,1,13,34,255,0,0.0
1,21,1,6,31,255,0,0.0
1,21,1,16,41,255,0,0.0
1,21,1,26,51,255,0,0.0
1,21,1,6,6,255,0,0.0
1,21,1,7,7,255,0,0.0
1,21,1,17,17,255,0,0.0
1,21,1,10,33,255,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,19,19,255,0,0.0
1,21,1,2,13,255,0,0.0
1,21,1,12,28,255,0,0.0
1,21,1,22,38,255,0,0.0
1,21,1,32,48,255,0,0.0
1,21,1,4,4,255,0,0.0
1,21,1,14,14,255,0,0.0
1,21,1,24,24,255,0,0.0
1,21,1,1,1,255,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,19,19,255,0,0.0
1,21,1,29,29,255,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,19,19,255,0,0.0
1,21,1,29,29,255,0,0.0
1,21,1,10,10,255,0,0.0
1,21,1,20,20,255,0,0.0
1,21,1,30,30,255,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,19,19,255,0,0.0
1,21,1,29,29,255,0,0.0
1,21,1,10,10,255,0,0.0
1,21,1,20,20,255,0,0.0
1,21,1,30,30,255,0,0.0
1,21,1,8,8,255,0,0.0
1,21,1,17,17,255,0,0.0
1,21,1,27,27,255,0,0.0
1,21,1,6,6,255,0,0.0
1,21,1,16,16,255,0,0.0
1,21,1,5,5,255,0,0.0
1,21,1,15,15,255,0,0.0
1,21,1,5,5,255,0,0.0
1,21,1,15,15,255,0,0.0
1,21,1,25,25,255,0,0.0
1,21,1,35,35,255,0,0.0
1,21,1,73,73,255,0,0.0
1,21,1,83,83,255,0,0.0
1,21,1,3,11,3,0,0.33
1,21,1,7,7,7,0,0.14
1,21,1,3,15,17,0,0.06
1,21,1,1,1,27,0,0.04
1,21,1,11,11,37,0,0.03
1,21,1,5,6,47,0,0.02
1,21,1,3,3,3,0,0.33
1,21,1,13,14,13,0,0.08
1,21,1,7,14,23,0,0.04
1,21,1,2,2,33,0,0.03
1,21,1,4,7,4,0,0.25
1,21,1,3,3,14,0,0.07
1,21,1,3,6,24,0,0.04
1,21,1,3,4,34,0,0.03
1,21,1,3,8,44,0,0.02
1,21,1,2,4,54,0,0.02
1,21,1,3,4,64,0,0.02
1,21,1,1,1,74,0,0.01
1,21,1,3,6,84,0,0.01
1,21,1,1,1,94,0,0.01
1,21,1,3,7,104,0,0.01
1,21,1,5,5,114,0,0.01
1,21,1,2,2,2,0,0.5
1,21,1,8,13,8,0,0.12
1,21,1,18,34,18,0,0.06
1,21,1,5,5,28,0,0.04
1,21,1,15,15,38,0,0.03
1,21,1,25,25,48,0,0.02
1,21,1,35,35,58,0,0.02
1,21,1,9,9,68,0,0.01
1,21,1,19,19,78,0,0.01
1,21,1,29,29,88,0,0.01
1,21,1,39,39,98,0,0.01
1,21,1,7,7,108,0,0.01
1,21,1,6,6,118,0,0.01
1,21,1,16,16,128,0,0.01
1,21,1,26,26,138,0,0.01
1,21,1,36,36,148,0,0.01
1,21,1,4,4,158,0,0.01
1,21,1,14,14,168,0,0.01
1,21,1,1,1,178,0,0.01
1,21,1,10,35,188,0,0.01
1,21,1,20,45,198,0,0.01
1,21,1,30,55,208,0,0.0
